"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMMON","Degree","degree.layout","Eccentricity","gal1RGexp","gal1RGsig","gal4RGexp","gal4RGsig","gal80Rexp","gal80Rsig","isExcludedFromPaths","IsSingleNode","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","13.116935483870968","0.0","0.07623731939747924","0.0","SNF3","1","1","26","0.139","0.018043","0.333","0.033961","0.449","0.011348","false","false",,"Unclustered","0.0","YDL194W","2.0","0","1","0","0.326836917562724","false","0","YDL194W","0","0.0"
"1","12.120967741935484","0.00806451612903226","0.0825016633399867","0.0","MTH1","2","2","25","0.243","2.186E-5","0.192","0.028044","0.448","5.727E-4","false","false",,"Unclustered","0.6666666666666666","YDR277C","4.0","0","2","0","0.382168458781362","false","0","YDR277C","2722","0.5"
"20","1.5","0.0","0.6666666666666666","0.0","YBR043C","1","1","2","0.454","5.373E-8","0.023","0.94178","0.0","0.999999","false","false",,"Unclustered","0.0","YBR043C","2.0","0","1","0","0.75","false","0","YBR043C","0","0.0"
"1","9.798387096774194","0.0","0.10205761316872428","0.0","ASN1","1","1","18","-0.195","3.174E-5","-0.614","1.1525E-7","-0.232","0.0011873","false","false",,"Unclustered","0.0","YPR145W","3.0","0","1","0","0.5112007168458781","false","0","YPR145W","0","0.0"
"2","8.818548387096774","0.04427321405250098","0.1133973479652492","0.0","GIP2","2","2","19","0.057","0.16958","0.206","6.2032E-4","0.247","0.0043603","false","false",,"Unclustered","0.6666666666666666","YER054C","4.5","0","2","0","0.5656362007168458","false","0","YER054C","11544","0.5833333333333334"
"2","9.64516129032258","0.08528144181794438","0.10367892976588629","0.0","GIP1","3","3","20","0.786","5.5911E-6","1.022","1.2945E-5","0.94","0.016389","false","false",,"Unclustered","0.5","YBR045C","2.3333333333333335","0","3","0","0.5197132616487455","false","0","YBR045C","21474","0.4444444444444444"
"13","2.0","0.0","0.5","0.0","NUP170","1","1","3","-0.186","2.5668E-4","-0.032","0.45723","-0.42","2.9469E-9","false","false",,"Unclustered","0.0","YBL079W","2.0","0","1","0","0.5","false","0","YBL079W","0","0.0"
"1","9.116935483870968","0.0","0.1096859796550199","0.0","YLR345W","1","1","19","0.108","0.012373","0.234","7.892E-5","0.116","0.073789","false","false",,"Unclustered","0.0","YLR345W","2.0","0","1","0","0.5490591397849462","false","0","YLR345W","0","0.0"
"1","9.149193548387096","0.0","0.10929925077126489","0.0","RPL34B","1","1","19","-0.258","3.7855E-5","-0.451","3.4652E-7","-0.025","0.66627","false","false",,"Unclustered","0.0","YIL052C","8.0","0","1","0","0.5472670250896058","false","0","YIL052C","0","0.0"
"1","9.149193548387096","0.0","0.10929925077126489","0.0","","1","1","19",,,,,,,"false","false",,"Unclustered","0.0","YER056CA","8.0","0","1","0","0.5472670250896058","false","0","YER056CA","0","0.0"
"1","9.149193548387096","0.0","0.10929925077126489","0.0","RPL16B","1","1","19","-0.346","2.6481E-7","-0.284","5.1994E-5","-0.124","0.026888","false","false",,"Unclustered","0.0","YNL069C","8.0","0","1","0","0.5472670250896058","false","0","YNL069C","0","0.0"
"1","9.149193548387096","0.0","0.10929925077126489","0.0","RPL31A","1","1","19","-0.218","0.0041386","-0.451","1.5697E-6","0.056","0.38208","false","false",,"Unclustered","0.0","YDL075W","8.0","0","1","0","0.5472670250896058","false","0","YDL075W","0","0.0"
"5","2.0","0.0","0.5","0.0","CMK1","1","1","3","0.229","1.1443E-5","0.304","8.1743E-6","0.047","0.64057","false","false",,"Unclustered","0.0","YFR014C","3.0","0","1","0","0.6666666666666666","false","0","YFR014C","0","0.0"
"1","11.068548387096774","0.0","0.09034608378870675","0.0","YGR136W","1","1","21","-0.167","2.4958E-4","-0.163","0.0042386","-0.204","0.0020376","false","false",,"Unclustered","0.0","YGR136W","2.0","0","1","0","0.4406362007168459","false","0","YGR136W","0","0.0"
"1","7.826612903225806","0.0","0.12776919113858837","0.0","YDL023C","1","1","17","-0.712","4.5602E-11","0.497","1.8858E-5","-0.406","1.7119E-8","false","false",,"Unclustered","0.0","YDL023C","2.0","0","1","0","0.6207437275985663","false","0","YDL023C","0","0.0"
"19","1.5","0.0","0.6666666666666666","0.0","NPL4","1","1","2","0.128","0.0078298","-0.134","0.13454","0.429","0.0016184","false","false",,"Unclustered","0.0","YBR170C","2.0","0","1","0","0.75","false","0","YBR170C","0","0.0"
"20","1.0","1.0","1.0","0.0","SMD1","2","2","1","-0.074","0.11939","-0.133","0.08221","0.029","0.80755","false","false",,"Unclustered","0.6666666666666666","YGR074W","1.0","0","2","0","1.0","false","0","YGR074W","2","0.0"
"20","1.5","0.0","0.6666666666666666","0.0","ARO8","1","1","2","-0.305","4.2677E-7","-0.286","4.2373E-5","-0.536","3.8938E-13","false","false",,"Unclustered","0.0","YGL202W","2.0","0","1","0","0.75","false","0","YGL202W","0","0.0"
"14","1.0","0.0","1.0","1.0","SIK1","2","2","1","0.02","0.70174","-0.521","1.0814E-5","0.49","3.3814E-8","false","false","Cluster 3","Clustered","2.0","YLR197W","2.0","0","2","0","1.0","false","0","YLR197W","0","1.0"
"13","1.3333333333333333","0.6666666666666666","0.75","0.0","ASM4","2","2","2","0.069","0.091906","-0.074","0.32752","0.124","0.081403","false","false",,"Unclustered","0.6666666666666666","YDL088C","1.5","0","2","0","0.8333333333333334","false","0","YDL088C","4","0.5"
"18","1.5","0.0","0.6666666666666666","0.0","YOR215C","1","1","2","0.151","7.0779E-4","0.137","0.010881","0.335","1.273E-4","false","false",,"Unclustered","0.0","YOR215C","2.0","0","1","0","0.75","false","0","YOR215C","0","0.0"
"1","9.798387096774194","0.0","0.10205761316872428","0.0","RPA135","1","1","18","-0.129","0.0032078","-0.394","5.8663E-5","-0.359","0.0061199","false","false",,"Unclustered","0.0","YPR010C","3.0","0","1","0","0.5112007168458781","false","0","YPR010C","0","0.0"
"1","8.80241935483871","0.016096382395193943","0.11360513055428309","0.0","SPC24","3","3","17","0.093","0.41398","0.371","5.0622E-5","-0.296","0.35411","false","false",,"Unclustered","0.5","YMR117C","2.0","0","3","0","0.5665322580645161","false","0","YMR117C","1234","0.3333333333333333"
"1","12.326612903225806","0.0","0.08112528622832843","0.0","YML114C","1","1","24","0.226","4.5247E-4","-0.145","0.12134","0.385","0.0058304","false","false",,"Unclustered","0.0","YML114C","2.0","0","1","0","0.37074372759856633","false","0","YML114C","0","0.0"
"1","7.782258064516129","0.0","0.12849740932642487","0.0","NCE103","1","1","18","0.998","4.2628E-11","0.506","1.601E-8","0.686","3.3349E-7","false","false",,"Unclustered","0.0","YNL036W","5.0","0","1","0","0.6232078853046595","false","0","YNL036W","0","0.0"
"1","6.717741935483871","0.13650914407085246","0.148859543817527","0.0","STE4","2","2","14","-0.189","4.187E-5","-0.256","0.0010135","-0.158","0.023184","false","false",,"Unclustered","0.6666666666666666","YOR212W","6.5","0","2","0","0.682347670250896","false","0","YOR212W","14000","0.5"
"1","10.451612903225806","0.0","0.09567901234567902","0.0","YDR070C","1","1","20","-0.915","4.6513E-11","0.671","1.488E-4","-0.089","0.1936","false","false",,"Unclustered","0.0","YDR070C","5.0","0","1","0","0.474910394265233","false","0","YDR070C","0","0.0"
"1","8.46774193548387","0.0","0.1180952380952381","0.0","YNL164C","1","1","19","0.272","7.3947E-4","-0.949","3.8499E-5","1.345","5.7872E-6","false","false",,"Unclustered","0.0","YNL164C","3.0","0","1","0","0.5851254480286738","false","0","YNL164C","0","0.0"
"1","9.758064516129032","0.0","0.1024793388429752","0.0","YGR046W","1","1","18","0.158","0.0020954","0.177","5.1497E-4","0.124","0.10073","false","false",,"Unclustered","0.0","YGR046W","2.0","0","1","0","0.5134408602150538","false","0","YGR046W","0","0.0"
"1","9.568548387096774","0.0","0.10450906026127266","0.0","ACS2","1","1","21","-0.042","0.24703","-0.014","0.78003","-0.172","0.011567","false","false",,"Unclustered","0.0","YLR153C","5.0","0","1","0","0.5239695340501792","false","0","YLR153C","0","0.0"
"6","10.516129032258064","0.0","0.0950920245398773","0.0","MAM33","1","1","19","0.033","0.68369","0.146","0.0033116","-0.339","9.0003E-6","false","false",,"Unclustered","0.0","YIL070C","2.0","0","1","0","0.471326164874552","false","0","YIL070C","0","0.0"
"1","6.838709677419355","0.0","0.14622641509433962","0.0","PIS1","1","1","16","-0.495","1.0456E-9","0.025","0.54593","-0.89","5.6202E-18","false","false",,"Unclustered","0.0","YPR113W","18.0","0","1","0","0.6756272401433692","false","0","YPR113W","0","0.0"
"12","2.0","0.0","0.5","0.0","SER3","1","1","3","-0.568","2.5284E-10","-0.423","3.0368E-5","0.109","0.094304","false","false",,"Unclustered","0.0","YER081W","2.0","0","1","0","0.5","false","0","YER081W","0","0.0"
"6","9.528225806451612","0.0","0.1049513330512061","0.0","CTT1","1","1","18","-0.91","1.6823E-10","0.596","1.9828E-4","-0.394","3.0726E-6","false","false",,"Unclustered","0.0","YGR088W","4.0","0","1","0","0.5262096774193549","false","0","YGR088W","0","0.0"
"1","8.153225806451612","0.055700666057202565","0.12265084075173097","0.0","SXM1","8","8","18","-0.119","0.021972","0.086","0.5176","-0.214","0.40913","false","false",,"Unclustered","0.2222222222222222","YDR395W","1.5","0","8","0","0.6025985663082438","false","0","YDR395W","16272","0.25"
"1","9.141129032258064","0.004015933133080842","0.1093956771063079","0.0","RPL11B","2","2","19","-0.188","2.639E-4","-0.425","7.4028E-7","-0.084","0.1613","false","false",,"Unclustered","0.6666666666666666","YGR085C","5.0","0","2","0","0.5477150537634409","false","0","YGR085C","2038","0.5714285714285714"
"1","7.858870967741935","0.0","0.12724474089276552","0.0","YER124C","1","1","16","0.179","1.8529E-4","0.126","0.014038","-0.022","0.76846","false","false",,"Unclustered","0.0","YER124C","9.0","0","1","0","0.6189516129032258","false","0","YER124C","0","0.0"
"1","10.963709677419354","0.0","0.09121000367782274","0.0","MPT1","1","1","23","0.218","5.0658E-5","-0.419","1.2336E-4","0.571","9.5685E-5","false","false",,"Unclustered","0.0","YMR005W","3.0","0","1","0","0.44646057347670254","false","0","YMR005W","0","0.0"
"1","9.96774193548387","0.12179569483670294","0.10032362459546927","0.0","PRP9","3","3","22","0.244","2.7658E-4","-0.119","0.25629","0.339","0.011822","false","false",,"Unclustered","0.5","YDL030W","2.3333333333333335","0","3","0","0.5017921146953406","false","0","YDL030W","55180","0.3333333333333333"
"7","1.5","0.6666666666666666","0.6666666666666666","0.0","YER079W","2","2","2","-0.174","4.1949E-4","-0.267","4.6903E-5","-0.046","0.40867","false","false",,"Unclustered","0.6666666666666666","YER079W","2.0","0","2","0","0.75","false","0","YER079W","8","0.5"
"1","9.362903225806452","0.04770144965391146","0.10680447889750215","0.0","GDH2","3","3","21","0.485","9.0717E-9","0.242","0.21914","0.0","0.999999","false","false",,"Unclustered","0.5","YDL215C","2.6666666666666665","0","3","0","0.5353942652329748","false","0","YDL215C","15318","0.3333333333333333"
"2","10.560483870967742","0.07770667363197076","0.09469263077510501","0.0","PIG2","2","2","21","-0.078","0.056656","0.478","8.8839E-7","-0.134","0.072301","false","false",,"Unclustered","0.6666666666666666","YIL045W","3.0","0","2","0","0.46886200716845877","false","0","YIL045W","19520","0.5"
"1","10.318548387096774","0.0","0.09691285658460336","1.0","TIF5","2","2","19","-0.059","0.11203","-0.243","0.0061997","-0.177","0.011738","false","false","Cluster 4","Clustered","2.0","YPR041W","3.0","0","2","0","0.4823028673835126","false","0","YPR041W","0","0.75"
"1","7.633064516129032","0.0","0.13100898045430534","0.0","GCY1","1","1","16","0.194","9.0303E-5","-0.349","1.8298E-5","0.576","6.3927E-9","false","false",,"Unclustered","0.0","YOR120W","10.0","0","1","0","0.6314964157706093","false","0","YOR120W","0","0.0"
"12","1.3333333333333333","0.6666666666666666","0.75","0.0","SER33","2","2","2","-0.444","4.9389E-9","-0.565","2.6626E-5","0.393","0.022682","false","false",,"Unclustered","0.6666666666666666","YIL074C","1.5","0","2","0","0.8333333333333334","false","0","YIL074C","4","0.5"
"1","7.826612903225806","0.0","0.12776919113858837","0.0","BFR2","1","1","17","0.518","1.6082E-7","-0.287","0.20033","0.883","1.0236E-4","false","false",,"Unclustered","0.0","YDR299W","2.0","0","1","0","0.6207437275985663","false","0","YDR299W","0","0.0"
"1","7.850806451612903","0.00806451612903226","0.12737544940934772","0.0","GPA1","2","2","16","-0.02","0.64417","-0.413","5.0285E-5","0.33","0.0031233","false","false",,"Unclustered","0.6666666666666666","YHR005C","5.0","0","2","0","0.6193996415770608","false","0","YHR005C","618","0.5"
"1","8.846774193548388","0.0","0.11303555150410209","0.0","SST2","1","1","17","-0.507","2.4276E-7","-0.393","6.6966E-6","-0.269","0.014595","false","false",,"Unclustered","0.0","YLR452C","2.0","0","1","0","0.5640681003584229","false","0","YLR452C","0","0.0"
"2","13.403225806451612","0.03186626616168212","0.07460890493381468","0.0","GFD1","2","2","24","0.211","2.2142E-4","-0.159","0.11742","0.397","0.0029074","false","false",,"Unclustered","0.6666666666666666","YMR255W","2.5","0","2","0","0.3109318996415771","false","0","YMR255W","7856","0.5"
"2","12.439516129032258","0.03966958338774978","0.08038897893030794","0.0","CHK1","2","2","23","-0.045","0.35655","0.135","0.0049782","-0.052","0.55148","false","false",,"Unclustered","0.6666666666666666","YBR274W","2.5","0","2","0","0.36447132616487454","false","0","YBR274W","9810","0.5"
"1","6.826612903225806","3.264986287057595E-5","0.14648552864737155","0.5","STE12","4","4","16","-0.109","0.014623","-0.541","6.6062E-6","0.057","0.65365","false","false",,"Unclustered","1.4","YHR084W","6.75","0","4","0","0.6762992831541219","false","0","YHR084W","6","0.375"
"1","8.955645161290322","0.09323630202891008","0.11166141377757767","0.0","SEC17","2","2","18","-0.066","0.11213","-0.044","0.48722","0.106","0.23706","false","false",,"Unclustered","0.6666666666666666","YBL050W","5.5","0","2","0","0.5580197132616488","false","0","YBL050W","10384","0.5"
"1","13.09274193548387","8.162465717643987E-6","0.07637819525716046","0.0","LSM2","2","2","26","-0.032","0.48423","-0.158","0.019199","-0.064","0.59933","false","false",,"Unclustered","0.6666666666666666","YBL026W","4.0","0","2","0","0.3281810035842294","false","0","YBL026W","2","1.0"
"1","6.830645161290323","0.00806451612903226","0.14639905548996457","0.0","CDC6","2","2","16","0.018","0.83635","-0.661","4.5029E-5","0.525","0.050004","false","false",,"Unclustered","0.6666666666666666","YJL194W","9.5","0","2","0","0.6760752688172043","false","0","YJL194W","1032","0.5"
"2","11.483870967741936","0.07081755256627922","0.08707865168539325","0.0","GSY2","3","3","22","-0.405","4.4171E-9","0.4","1.8329E-6","-0.487","5.8675E-12","false","false",,"Unclustered","0.5","YLR258W","2.0","0","3","0","0.4175627240143369","false","0","YLR258W","17622","0.3333333333333333"
"2","12.463709677419354","0.016063732532323367","0.08023293432546102","0.0","PCL10","2","2","23","0.138","0.0020577","-0.548","3.6977E-7","0.839","3.7595E-7","false","false",,"Unclustered","0.6666666666666666","YGL134W","2.5","0","2","0","0.3631272401433692","false","0","YGL134W","3936","0.5"
"2","10.65725806451613","0.007999216403291107","0.09383276579644342","0.0","CUP1B","2","2","21","-0.867","2.8813E-6","-0.416","0.026753","0.802","1.9696E-12","false","false",,"Unclustered","0.6666666666666666","YHR055C","4.0","0","2","0","0.4634856630824372","false","0","YHR055C","2004","0.6"
"2","10.65725806451613","0.007999216403291107","0.09383276579644342","0.0","CUP1A","2","2","21","-0.656","1.6731E-4","-0.75","8.4638E-4","0.795","1.5187E-10","false","false",,"Unclustered","0.6666666666666666","YHR053C","4.0","0","2","0","0.4634856630824372","false","0","YHR053C","2004","0.6"
"17","1.5","0.0","0.6666666666666666","0.0","CTR1","1","1","2","0.76","8.4218E-11","0.469","2.4189E-8","-0.462","8.3821E-6","false","false",,"Unclustered","0.0","YPR124W","2.0","0","1","0","0.75","false","0","YPR124W","0","0.0"
"1","11.806451612903226","0.00806451612903226","0.08469945355191257","0.0","FPR1","2","2","22","-0.071","0.047943","0.08","0.068027","-0.169","0.0016167","false","false",,"Unclustered","0.6666666666666666","YNL135C","2.0","0","2","0","0.3996415770609319","false","0","YNL135C","978","0.5"
"1","12.80241935483871","0.0","0.07811023622047245","0.0","HOM3","1","1","23","-0.47","4.7628E-9","-1.321","1.9577E-9","0.579","1.3742E-5","false","false",,"Unclustered","0.0","YER052C","2.0","0","1","0","0.3443100358422939","false","0","YER052C","0","0.0"
"1","12.169354838709678","0.0","0.08217362491716368","0.0","ECI1","1","1","23","0.195","0.0052304","-0.148","0.21531","0.716","3.9241E-4","false","false",,"Unclustered","0.0","YLR284C","4.0","0","1","0","0.3794802867383512","false","0","YLR284C","0","0.0"
"1","12.169354838709678","0.0","0.08217362491716368","0.0","YHR198C","1","1","23","-0.053","0.20226","0.401","1.9253E-7","-0.379","5.4324E-8","false","false",,"Unclustered","0.0","YHR198C","4.0","0","1","0","0.3794802867383512","false","0","YHR198C","0","0.0"
"1","7.55241935483871","0.13656267005816447","0.13240790176187933","0.0","HSP82","3","3","16","0.222","1.8582E-5","-0.201","0.0024157","-0.661","6.7688E-11","false","false",,"Unclustered","0.5","YPL240C","5.666666666666667","0","3","0","0.6359767025089605","false","0","YPL240C","14116","0.358974358974359"
"1","9.141129032258064","0.004015933133080842","0.1093956771063079","0.0","RPL11A","2","2","19","-0.177","3.7183E-4","-0.38","1.7424E-6","-0.058","0.26052","false","false",,"Unclustered","0.6666666666666666","YPR102C","5.0","0","2","0","0.5477150537634409","false","0","YPR102C","2038","0.5714285714285714"
"1","10.129032258064516","1.6324931435287973E-5","0.09872611464968153","0.0","RPL10","2","2","20","-0.169","1.7255E-4","-0.2","4.2857E-4","-0.002","0.9794","false","false",,"Unclustered","0.6666666666666666","YLR075W","2.0","0","2","0","0.492831541218638","false","0","YLR075W","2","1.0"
"1","9.004032258064516","0.0","0.11106135244066279","0.0","YKL161C","1","1","16","-0.198","7.5801E-4","-0.319","0.022048","0.202","0.18731","false","false",,"Unclustered","0.0","YKL161C","2.0","0","1","0","0.555331541218638","false","0","YKL161C","0","0.0"
"1","9.78225806451613","0.004015933133080842","0.10222588623248144","0.0","RFA1","2","2","18","0.2","0.0081844","-0.007","0.91522","-0.302","0.0060792","false","false",,"Unclustered","0.6666666666666666","YAR007C","2.5","0","2","0","0.5120967741935484","false","0","YAR007C","1030","0.75"
"3","2.3333333333333335","0.0","0.42857142857142855","0.0","POT1","1","1","3","1.044","1.071E-6","0.674","3.103E-8","0.92","6.0801E-7","false","false",,"Unclustered","0.0","YIL160C","3.0","0","1","0","0.7333333333333333","false","0","YIL160C","0","0.0"
"3","2.0","0.0","0.5","0.0","MDH3","1","1","3","0.217","4.0255E-5","0.102","0.038943","-0.08","0.16505","false","false",,"Unclustered","0.0","YDL078C","5.0","0","1","0","0.8","false","0","YDL078C","0","0.0"
"3","1.5","0.3333333333333333","0.6666666666666666","0.3333333333333333","PEX7","3","3","2","-0.101","0.016464","0.112","0.16704","-0.069","0.401","false","false",,"Unclustered","2.0","YDR142C","3.3333333333333335","0","3","0","0.9","false","0","YDR142C","14","0.6"
"3","1.1666666666666667","0.5","0.8571428571428571","0.3","PEX5","5","5","2","0.369","2.7503E-6","-0.021","0.73489","0.483","4.3149E-4","false","false",,"Unclustered","1.4","YDR244W","2.4","0","5","0","0.9666666666666666","false","0","YDR244W","20","0.44"
"1","10.34274193548387","0.016063732532323367","0.09668615984405458","0.0","YLR432W","2","2","22","-0.197","6.6826E-5","-0.054","0.36112","-0.301","4.8207E-5","false","false",,"Unclustered","0.6666666666666666","YLR432W","2.5","0","2","0","0.4809587813620072","false","0","YLR432W","5116","0.5"
"1","11.330645161290322","0.00806451612903226","0.08825622775800712","0.0","TAF25","2","2","23","0.246","2.1837E-4","-0.219","0.0039024","0.355","0.01484","false","false",,"Unclustered","0.6666666666666666","YDR167W","1.5","0","2","0","0.4260752688172043","false","0","YDR167W","2560","0.5"
"1","8.911290322580646","0.0","0.11221719457013574","0.0","CBF5","1","1","19","0.038","0.47804","-0.597","5.549E-5","0.498","1.4113E-7","false","false",,"Unclustered","0.0","YLR175W","2.0","0","1","0","0.5604838709677419","false","0","YLR175W","0","0.0"
"1","7.67741935483871","0.0","0.13025210084033612","0.0","MLS1","1","1","16","0.973","1.92E-11","0.452","9.0335E-5","0.941","1.2597E-5","false","false",,"Unclustered","0.0","YNL117W","4.0","0","1","0","0.6290322580645161","false","0","YNL117W","0","0.0"
"1","10.225806451612904","0.0","0.09779179810725551","0.0","VPS21","1","1","19","0.193","1.1748E-4","-0.042","0.32501","0.378","8.2229E-6","false","false",,"Unclustered","0.0","YOR089C","2.0","0","1","0","0.4874551971326164","false","0","YOR089C","0","0.0"
"1","8.911290322580646","0.0","0.11221719457013574","0.0","MET16","1","1","19","-0.066","0.17278","-1.034","1.3067E-6","0.708","5.3086E-4","false","false",,"Unclustered","0.0","YPR167C","2.0","0","1","0","0.5604838709677419","false","0","YPR167C","0","0.0"
"3","1.8333333333333333","0.0","0.5454545454545455","1.0","PEX17","2","2","3","0.122","0.166","0.041","0.64313","0.199","0.11918","false","false",,"Unclustered","2.0","YNL214W","4.5","0","2","0","0.8333333333333334","false","0","YNL214W","0","0.9"
"1","7.649193548387097","0.051963637102235796","0.13073273589878756","0.0","CKS1","2","2","17","0.108","0.0084321","-0.018","0.6558","0.057","0.34065","false","false",,"Unclustered","0.6666666666666666","YBR135W","2.5","0","2","0","0.6306003584229392","false","0","YBR135W","6576","0.5"
"13","2.0","0.0","0.5","0.0","YAP1","1","1","3","0.359","9.2417E-8","-0.039","0.42858","0.331","0.0024709","false","false",,"Unclustered","0.0","YML007W","2.0","0","1","0","0.5","false","0","YML007W","0","0.0"
"13","1.3333333333333333","0.6666666666666666","0.75","0.0","KAP123","2","2","2","0.05","0.26052","-0.233","2.9645E-4","0.43","3.6344E-7","false","false",,"Unclustered","0.6666666666666666","YER110C","1.5","0","2","0","0.8333333333333334","false","0","YER110C","4","0.5"
"3","1.3333333333333333","0.16666666666666666","0.75","0.5","PEX14","4","4","2","0.242","1.2953E-4","-0.132","0.077941","0.627","0.0023167","false","false",,"Unclustered","1.4","YGL153W","3.0","0","4","0","0.9333333333333333","false","0","YGL153W","10","0.5"
